,ner_id,link,title,doi
1081,4030,/document/10105382/,Public Comment Analysis Model of Network Media Based on Big Data Mining and Implementation Plans,10.1109/ECEI57668.2023.10105382
1082,4032,/document/9243527/,Big Data Privacy and Challenges for Machine Learning,10.1109/I-SMAC49090.2020.9243527
1083,4037,/document/7450560/,Cloud City Traffic State Assessment System Using a Novel Architecture of Big Data,10.1109/CCBD.2015.58
1084,4039,/document/7881380/,A Case Study on Web-based Analytic Workflow in Big Data Platform,10.1109/CSCI.2016.0087
1085,4040,/document/7153879/,Novel Metaknowledge-Based Processing Technique for Multimediata Big Data Clustering Challenges,10.1109/BigMM.2015.78
1086,4045,/document/8334486/,Enhancing Big Data with Semantics: The AsterixDB Approach (Poster),10.1109/ICSC.2018.00063
1087,4052,/document/9671504/,"An Advanced Open Data Platform for Integrated Support of Data Management, Distribution, and Analysis",10.1109/BigData52589.2021.9671504
1088,4055,/document/9671441/,TemPredict: A Big Data Analytical Platform for Scalable Exploration and Monitoring of Personalized Multimodal Data for COVID-19,10.1109/BigData52589.2021.9671441
1089,4070,/document/10386905/,A Big Data Platform for the Management of Local Energy Communities Data,10.1109/BigData59044.2023.10386905
1090,4073,/document/8258548/,A performance evaluation of Apache Kafka in support of big data streaming applications,10.1109/BigData.2017.8258548
1091,4077,/document/7184918/,Philosophy of Big Data: Expanding the Human-Data Relation with Big Data Science Services,10.1109/BigDataService.2015.29
1092,4079,/document/8669612/,The Application of Big Data Technology in Creative Travel,10.1109/ICITBS.2019.00083
1093,4083,/document/8240631/,MRMondrian: Scalable Multidimensional Anonymisation for Big Data Privacy Preservation,10.1109/TBDATA.2017.2787661
1094,4091,/document/8621905/,Query Answering On Uncertain Big RDF Data Using Apache Spark Framework,10.1109/BigData.2018.8621905
1095,4094,/document/8529795/,A Proposal for Optimization of Data Node by Horizontal Scaling of Name Node Using Big Data Tools,10.1109/I2CT.2018.8529795
1096,4098,/document/10226013/,A Data Collection Quality Model for Big Data Systems,10.1109/ICIT58056.2023.10226013
1097,4102,/document/9432383/,Visualization of Big Data with Augmented Reality,10.1109/ICICCS51141.2021.9432383
1098,4107,/document/9103893/,Research on Data Center Operation and Maintenance Management Based on Big Data,10.1109/ICCEA50009.2020.00033
1099,4113,/document/8484631/,Research Review on Big Data of the Smart Grid,10.1109/ICMA.2018.8484631
1100,4118,/document/10033667/,Framework Design of Big Data Application Scenarios for Different Users in Energy Systems,10.1109/CCDC55256.2022.10033667
1101,4123,/document/9262724/,"The Trend, Hotspots, Frontier and Path of Big Data Visualization Research in China——Based on the Knowledge Graph Analysis of Citespace5.5.R2",10.1109/ICCST50977.2020.00028
1102,4128,/document/9351494/,A Research on Big Data Analytics in Healthcare Industry,10.1109/ICISCT50599.2020.9351494
1103,4133,/document/10314283/,Research on High-dimensional Data Mining Based on Big Data,10.1109/ICISE60366.2023.00051
1104,4137,/document/8250569/,Investigations on big data features research challenges and applications,10.1109/ICCONS.2017.8250569
1105,4140,/document/7207299/,Approximate Queries on Big Heterogeneous Data,10.1109/BigDataCongress.2015.115
1106,4142,/document/9874081/,The Integration of Big Data and Pharmaceutical Standards Improve the Level of Hospital Pharmaceutical Management,10.1109/BigDIA56350.2022.9874081
1107,4148,/document/8610578/,Big Data Analytic for Intrusion Detection System,10.1109/ICECOCS.2018.8610578
1108,4150,/document/9613171/,Big Data based Agricultural Intelligent Comprehensive Service Platform,10.1109/WCSP52459.2021.9613171
1109,4153,/document/8669646/,Analysis and Improvement Strategy for Profit Contribution of Bank Customer Under Big Data Background,10.1109/ICITBS.2019.00089
1110,4155,/document/9526104/,A Method For Comprehensive Ability Assessment of Smart City Construction From The Perspective of Big Data,10.1109/ICITBS53129.2021.00021
1111,4159,/document/8622594/,Stirring The Cauldron: Redefining Computational Archival Science (CAS) For The Big Data Domain,10.1109/BigData.2018.8622594
1112,4161,/document/9800794/,Technical and Legal Strategic Approaches Protecting the Privacy of Personal Data in Cloud-Based Big Data Applications,10.1109/ISDFS55398.2022.9800794
1113,4163,/document/9034696/,How Big Data in Health 4.0 Helps Prevent the Spread of Tuberculosis,10.1109/BioMIC48413.2019.9034696
1114,4166,/document/9095637/,Research on Intelligent Security Protection of Privacy Data in Government Cyberspace,10.1109/ICCCBDA49378.2020.9095637
1115,4171,/document/10292116/,Research on Optimization of Ship Building Plan Based on Big Data,10.1109/ICIMIBD58123.2022.00032
1116,4177,/document/8242837/,The impact of big data on school sports and competitive sports,10.1109/CAC.2017.8242837
1117,4180,/document/7508141/,Big Data Analytics study «Third Wave»,10.1109/CONFLUENCE.2016.7508141
1118,4185,/document/7163254/,From Big Data to Big Service,10.1109/MC.2015.182
1119,4191,/document/8839836/,Identity-Based Dynamic Data Auditing for Big Data Storage,10.1109/TBDATA.2019.2941882
1120,4194,/document/10088094/,Attribute Reduction Method of Power Big Data Based on Rough Set,10.1109/IC2ECS57645.2022.10088094
1121,4200,/document/8468939/,VIM: A Big Data Analytics Tool for Data Visualization and Knowledge Mining,10.1109/WIECON-ECE.2017.8468939
1122,4209,/document/8862739/,Empirical Investigation of Big Data Analytical Tools: Comparative Analysis,10.1109/ICOEI.2019.8862739
1123,4214,/document/7463829/,Big Data Use Case Domains for Telecom Operators,10.1109/SmartCity.2015.174
1124,4219,/document/10256169/,Quality Anomaly Detection Using Predictive Techniques: An Extensive Big Data Quality Framework for Reliable Data Analysis,10.1109/ACCESS.2023.3317354
1125,4222,/document/9468752/,Application of Big Data in Improving College Students'Happiness,10.1109/ICOT51877.2020.9468752
1126,4224,/document/10066202/,Approximate Clustering Ensemble Method for Big Data,10.1109/TBDATA.2023.3255003
1127,4229,/document/7003544/,Impact of Big Data on China Smart River Basin,10.1109/ICICTA.2014.81
1128,4235,/document/9719083/,Research on intelligent supervision and visualization of big data on the flow and direction of veterinary drug,10.1109/ICPECA53709.2022.9719083
1129,4240,/document/8078798/,The IPTV video evaluation model based on big data,10.1109/ICBDA.2017.8078798
1130,4245,/document/8386523/,Research on reliability evaluation of big data system,10.1109/ICCCBDA.2018.8386523
1131,4248,/document/7502278/,Aspects of Data Cataloguing for Enterprise Data Platforms,10.1109/BigDataSecurity-HPSC-IDS.2016.52
1132,4250,/document/10469246/,Impact of Big Data on the Development of University Education by Computer Software Analysis,10.1109/SSIM59263.2023.10469246
1133,4253,/document/7446158/,Typical Applications of Big Data in Education,10.1109/EITT.2015.29
1134,4256,/document/9262490/,Application of Artificial Intelligence and Big Data in Modern Financial Management,10.1109/ICAIE50891.2020.00027
1135,4261,/document/9688164/,Research on Recommendation System Using Big Data Based on Deep Learning,10.1109/ICIBA52610.2021.9688164
1136,4264,/document/9139118/,Research on Data Security Protection Method Based on Big Data Technology,10.1109/ICCSN49894.2020.9139118
1137,4272,/document/10170337/,Simulation Research on Improving Efficiency of Electronic Information Transmission in Big Data Environment,10.1109/ICEIB57887.2023.10170337
1138,4274,/document/8078684/,Using big data to enhance crisis response and disaster resilience for a smart city,10.1109/ICBDA.2017.8078684
1139,4277,/document/9696758/,A Study on Power System Development Trend through Comptuer Visualization and Big Data Technology,10.1109/ICESIT53460.2021.9696758
1140,4279,/document/7463794/,Design and Construction of a Big Data Analytics Framework for Health Applications,10.1109/SmartCity.2015.140
1141,4286,/document/7273464/,Provenance Research Issues and Challenges in the Big Data Era,10.1109/COMPSAC.2015.345
1142,4287,/document/9929535/,Medical Big Data Statistical Management System Based on Decision Tree Algorithm,10.1109/IAEAC54830.2022.9929535
1143,4291,/document/9422064/,A New Method for information security risk management in big data environment,10.1109/ITCA52113.2020.00100
1144,4293,/document/9781957/,Survey on IoT-based Big Data Analytics,10.1109/ICEENG49683.2022.9781957
1145,4297,/document/10020737/,Interoperable Reference Model for Public Data in Medical Imaging,10.1109/BigData55660.2022.10020737
1146,4302,/document/7435800/,State of art in testing for big data,10.1109/ICCIC.2015.7435800
1147,4305,/document/8644746/,Research on the Protection of Personal Privacy of Tourism Consumers in the Era of Big Data,10.1109/IS3C.2018.00114
1148,4307,/document/9708926/,Research on the Construction of Rural Talent Information Platform Under the Background of Big Data,10.1109/BDEIM55082.2021.00059
1149,4309,/document/7280075/,Extending R Boxplot Analysis to Big Data in Education,10.1109/CSNT.2015.73
1150,4313,/document/8073770/,A big data perspective of current ETL techniques,10.1109/ICACCE.2016.8073770
1151,4316,/document/7034776/,A Paralleled Big Data Algorithm with MapReduce Framework for Mining Twitter Data,10.1109/BDCloud.2014.26
1152,4319,/document/8023420/,Research on Innovation of Management Concept of Urban Underground Pipelines Based on Big-Knowledge-Thinking in the Big Data Era,10.1109/ICBK.2017.1
1153,4322,/document/9849527/,Evaluation of Online Tool Data Management for Warehouse Management for Power Big Data,10.1109/ICTech55460.2022.00068
1154,4328,/document/6691794/,Big data for business managers — Bridging the gap between potential and value,10.1109/BigData.2013.6691794
1155,4330,/document/9463522/,Big Data Analysis System Based on Cloudera Distribution Hadoop,10.1109/BigDataSecurityHPSCIDS52275.2021.00040
1156,4333,/document/10140247/,Big Data Classification Model and Algorithm Based on Double Quantum Particle Swarm Optimization,10.1109/ICCECT57938.2023.10140247
1157,4335,/document/10486032/,Application Research on Automatic Mapping of Distribution Networks Based on Big Data Technology,10.1109/EEBDA60612.2024.10486032
1158,4339,/document/7509811/,A multilevel deep learning method for big data analysis and emergency management of power system,10.1109/ICBDA.2016.7509811
1159,4346,/document/6842585/,Toward Scalable Systems for Big Data Analytics: A Technology Tutorial,10.1109/ACCESS.2014.2332453
1160,4351,/document/7363962/,A novel framework for mitigating insider attacks in big data systems,10.1109/BigData.2015.7363962
1161,4354,/document/9457423/,Live China in Big Data A Close Look at the Image-Building Strategy of Smart Cities,10.1109/ICBDIE52740.2021.00028
1162,4357,/document/7004325/,Bridging high velocity and high volume industrial big data through distributed in-memory storage & analytics,10.1109/BigData.2014.7004325
1163,4360,/document/10117717/,A framework for big data adoption and sustainable institutional performance,10.1109/ICAECT57570.2023.10117717
1164,4366,/document/7588956/,PyramidViz: Visual Analytics and Big Data Visualization for Frequent Patterns,10.1109/DASC-PICom-DataCom-CyberSciTec.2016.158
1165,4368,/document/8996527/,Overview of Big Data in Smart Grid,10.1109/ICRERA47325.2019.8996527
1166,4373,/document/8669679/,Big Data Based Outdoor Sports Monitor and Analysis System Design of University,10.1109/ICITBS.2019.00065
1167,4375,/document/10008296/,Construction of Medical Big Data Processing and Service Framework for Digital Intelligent Transformation,10.1109/CICN56167.2022.10008296
1168,4379,/document/8621896/,Performance Implications of Big Data in Scalable Deep Learning: On the Importance of Bandwidth and Caching,10.1109/BigData.2018.8621896
1169,4384,/document/7841033/,Concise essence-preserving big data representation,10.1109/BigData.2016.7841033
1170,4389,/document/9457479/,Big data analysis based identification method of low- voltage substation area,10.1109/ICBDIE52740.2021.00046
1171,4394,/document/7876390/,The Major Research Themes of Big Data Literature: From 2001 to 2016,10.1109/CIT.2016.46
1172,4397,/document/9648457/,Correlation Analysis on Big Data for Legislative Election,10.1109/ICoDSE53690.2021.9648457
1173,4402,/document/7729042/,Implementing next-generation national Earth Observation data infrastructure to integrate distributed big Earth Observation data,10.1109/IGARSS.2016.7729042
1174,4405,/document/7193536/,Energy Efficient Tapered Data Networks for Big Data processing in IP/WDM networks,10.1109/ICTON.2015.7193536
1175,4410,/document/7207290/,A Workflow Model for Adaptive Analytics on Big Data,10.1109/BigDataCongress.2015.106
1176,4412,/document/9996822/,Poster: Blockchain-Enabled Federated Edge Learning for Big Data Quality Assessment,10.1109/SEC54971.2022.00032
1177,4416,/document/9002857/,Adaptation of Classical Machine Learning Algorithms to Big Data Context: Problems and Challenges : Case Study: Hidden Markov Models Under Spark,10.1109/ICSSD47982.2019.9002857
1178,4420,/document/7530039/,A New Evaluation System for Scholars and Majors Based on Big-Data Techniques,10.1109/IPDPSW.2016.214
1179,4428,/document/8070824/,Big data in weather forecasting: Applications and challenges,10.1109/ICBDACI.2017.8070824
1180,4431,/document/8919591/,A Synthesis of Big Data Definition and Characteristics,10.1109/CSE/EUC.2019.00067
1181,4434,/document/7429611/,A Scene Analysis Model for Water Resources Big Data,10.1109/DCABES.2015.77
1182,4440,/document/10545365/,Cloud Big Data Lake for Advanced Analytics in Semiconductor Manufacturing,10.1109/ASMC61125.2024.10545365
1183,4449,/document/9457270/,"A CDIO Oriented Curriculum for Division of Data Science and Big Data Technologies: The Content, Process of Derivation, and Levels of Proficiency",10.1109/ICDH51081.2020.00037
1184,4452,/document/8755178/,PABED – A Tool for Big Education Data Analysis,10.1109/ICIT.2019.8755178
1185,4453,/document/9939214/,Research and Application of Power Enterprise Full Business Data Operation Management Platform Based on Big Data,10.1109/SCOUT54618.2021.00038
1186,4459,/document/9943004/,The benefits and challenges of applying Blockchain technology into Big Data: A literature review,10.1109/ATC55345.2022.9943004
1187,4465,/document/8029374/,A Distributed System for Finding High Profit Areas over Big Taxi Trip Data with MognoDB and Spark,10.1109/BigDataCongress.2017.80
1188,4466,/document/9526152/,Application Model of China’s Governance Method Based on Big Data,10.1109/ICITBS53129.2021.00099
1189,4470,/document/8524938/,Evaluation of Using Big Data Technologies in Russian Financial Institutions,10.1109/ITMQIS.2018.8524938
1190,4472,/document/9952081/,The Construction of Ecological and Environmental Protection Information System under the Background of Big Data And 6G Network,10.1109/ICOSEC54921.2022.9952081
1191,4474,/document/9202383/,Study on the Impact of Big Data Technology on the Audit and its Application,10.1109/ICPICS50287.2020.9202383
1192,4478,/document/9974120/,Research on the Application of Computer Big Data Technology in Supply Chain Innovation,10.1109/ICDACAI57211.2022.00041
1193,4480,/document/9516495/,Big Data Nearest Neighbor Similar Data Retrieval Algorithm based on Improved Random Forest,10.1109/BDACS53596.2021.00046
1194,4483,/document/8080062/,Big data and E-government: A review,10.1109/ICITECH.2017.8080062
1195,4485,/document/7350662/,On Streaming Consistency of Big Data Stream Processing in Heterogenous Clutsers,10.1109/NBiS.2015.122
1196,4490,/document/7337001/,From Big Data to Big Knowledge: The art of making Big Data alive,10.1109/CloudTech.2015.7337001
1197,4493,/document/7840998/,Drug target path discovery on semantic biomedical big data,10.1109/BigData.2016.7840998
1198,4499,/document/8078689/,Construction for the city taxi trajectory data analysis system by Hadoop platform,10.1109/ICBDA.2017.8078689
1199,4502,/document/7184915/,MOOC for Medical Big Data Research: An Important Role in Hypertension Big Data Research,10.1109/BigDataService.2015.37
1200,4508,/document/8316295/,Fragmenting Big Data to Boost the Performance of MapReduce in Geographical Computing Contexts,10.1109/Innovate-Data.2017.12
1201,4513,/document/10386276/,Privacy-Preserving Data Sharing in Agriculture: Enforcing Policy Rules for Secure and Confidential Data Synthesis,10.1109/BigData59044.2023.10386276
1202,4519,/document/10045409/,Research on the Innovation of Tourism Marketing Mode under the Background of Big Data Era,10.1109/ICNISC57059.2022.00083
1203,4522,/document/6684855/,Catching the wave: Big data in the classroom,10.1109/FIE.2013.6684855
1204,4525,/document/8479114/,Infusing Big Data Concepts in Undergraduate CS Mathematics Courses Through Active Learning,10.1109/SECON.2018.8479114
1205,4530,/document/7460397/,A comparative study of various clustering techniques on big data sets using Apache Mahout,10.1109/ICBDSC.2016.7460397
1206,4535,/document/9346326/,"Scalable Distributed Pivot Analysis over Massive Big Data: Models, Paradigms, New Advancements",10.1109/ICDMW51313.2020.00098
1207,4536,/document/8686099/,Big Data Quality Challenges,10.1109/ICBDCI.2019.8686099
1208,4537,/document/7730983/,Implications of data placement strategy to Big Data technologies based on shared-nothing architecture for geosciences,10.1109/IGARSS.2016.7730983
1209,4543,/document/9332352/,Design and Implementation of Computer Network Information Security Protection Based on Secure Big Data,10.1109/IICSPI51290.2020.9332352
1210,4549,/document/8026921/,A Data Replenishment Method for Self Regulating Sail-Assisted Ships Considering Big Data,10.1109/CBD.2017.26
1211,4553,/document/8621989/,Transformational Role of Big Data in Society 5.0,10.1109/BigData.2018.8621989
1212,4555,/document/8725642/,Research of Flexible Load Analysis of Distribution Network Based on Big Data,10.1109/ICCCBDA.2019.8725642
1213,4560,/document/7306738/,Security Solutions for Big Data Analytics in Healthcare,10.1109/ICACCE.2015.83
1214,4564,/document/10236789/,Research on Public Administration Decision Model Based on Big Data Association Rules Mining Algorithm,10.1109/ICNETIC59568.2023.00119
1215,4566,/document/9418957/,Research On The Application of Big Data In Education Industry,10.1109/ICISE51755.2020.00041
1216,4570,/document/10077143/,Research on Big Data Computer Information Processing,10.1109/IIoTBDSC57192.2022.00037
1217,4572,/document/9325674/,Big Data Storage using Model Driven Engineering: From Big Data Meta-model to Cloudera PSM meta-model,10.1109/ICDABI51230.2020.9325674
1218,4577,/document/9407175/,Research on the Innovation of China's Pension Insurance Transfer and Succession Model——Based on Big Data Technology,10.1109/BDEIM52318.2020.00011
1219,4580,/document/7452111/,Technological Culture of Big Data,10.1109/TCSET.2016.7452111
1220,4585,/document/9449100/,Big Data Analytics System Adoption in SMEs of Manufacturing,10.1109/ICCCS52626.2021.9449100
1221,4588,/document/8258188/,Saving costs with a big data strategy framework,10.1109/BigData.2017.8258188
1222,4589,/document/9693842/,Research on the Construction of University Intelligent Laboratory Based on Big Data Background,10.1109/ICDSBA53075.2021.00041
1223,4590,/document/8229815/,Risk for big data in the cloud,10.1109/CCAA.2017.8229815
1224,4594,/document/9403833/,Research and Application of performance Evaluation Model of Rural Preschool Teachers based on big data Algorithm,10.1109/ICBASE51474.2020.00076
1225,4596,/document/10393158/,Design of User Privacy Information Protection System in Big Data Network Environment,10.1109/ICISCAE59047.2023.10393158
1226,4598,/document/7881719/,IRIS: A goal-oriented big data analytics framework on Spark for better Business decisions,10.1109/BIGCOMP.2017.7881719
1227,4603,/document/9141732/,Research on Two-way Integration Business Process Reengineering under Big Data,10.1109/ITOEC49072.2020.9141732
1228,4607,/document/8645579/,IoT and Big Data for Decreasing Mortality rate in Accidents and Critical illnesses,10.1109/ICBDSC.2019.8645579
1229,4611,/document/9050171/,Research on the Application of Big Data in Book Management,10.1109/ICMTMA50254.2020.00169
1230,4613,/document/10020374/,Detecting Paralysis of Stroke Symptom in Video: Transfer Learning with Gated Recurrent Unit using Public Big Data of Facial Images,10.1109/BigData55660.2022.10020374
1231,4617,/document/10092545/,Design of a digital service platform for college student employment based on big data analysis,10.1109/CBASE57816.2022.00033
1232,4622,/document/9334069/,Data Mining and Artificial Intelligence Techniques Used to Extract Big Data Patterns,10.1109/IMITEC50163.2020.9334069
1233,4625,/document/7364121/,Using probabilistic approach to joint clustering and statistical inference: Analytics for big investment data,10.1109/BigData.2015.7364121
1234,4630,/document/10036774/,Construction of the Evaluation Index System of Scientific Fitness Literacy of the Elderly Group Based on the Integration of Sports and Medicine Under the Big Data Analysis Algorithm,10.1109/WSLM54683.2022.00006
1235,4632,/document/7148465/,Big data processing tuning in the cloud,10.1109/CCAA.2015.7148465
1236,4635,/document/10100525/,Future Database Technologies for Big Data Analytics,10.1109/ICISCoIS56541.2023.10100525
1237,4639,/document/7820454/,Analysis of Information Security of Electric Power Big Data and Its Countermeasures,10.1109/CIS.2016.0063
1238,4643,/document/7207361/,A Data as a Product Model for Future Consumption of Big Stream Data in Clouds,10.1109/SCC.2015.43
1239,4649,/document/10036608/,Research on Medical Big Data of Health Management Platform Based on Hadoop,10.1109/DCABES57229.2022.00062
1240,4652,/document/9201894/,Exploration on the construction of big data basic course for non computer major,10.1109/ICCSE49874.2020.9201894
1241,4656,/document/9752098/,Design and Implementation of Tourism Big Data Analysis Platform Based on Multi-spectrum Analysis,10.1109/ICEARS53579.2022.9752098
1242,4658,/document/8904997/,A Two-level Cloud Storage System Based on Asynchronous Message for Medical Image Big Data,10.1109/BIGCOM.2019.00017
1243,4665,/document/10182721/,Industrial-Organizational Neuroscience And The Rise Of Big Data,10.1109/ICACITE57410.2023.10182721
1244,4672,/document/8095610/,A big data architecture for learning analytics in higher education,10.1109/AFRCON.2017.8095610
1245,4675,/document/7502273/,Securing Big Data Environments from Attacks,10.1109/BigDataSecurity-HPSC-IDS.2016.74
1246,4678,/document/8117751/,A study on feature selection in big data,10.1109/ICCCI.2017.8117751
1247,4681,/document/8509426/,Data-Less Big Data Analytics (Towards Intelligent Data Analytics Systems),10.1109/ICDE.2018.00205
1248,4683,/document/9355375/,Adaptive Data Acquisition Technology for Android System Based on Big Data Analysis,10.1109/ICAACI50733.2020.00030
1249,4685,/document/9150240/,Research on Music Teaching Reform and Innovation Development in the Era of Big Data,10.1109/ICBDIE50010.2020.00027
1250,4687,/document/8757088/,An overview and comparison of free Python libraries for data mining and big data analysis,10.23919/MIPRO.2019.8757088
1251,4690,/document/9324632/,Geocube: Towards the Multi-Source Geospatial Data Cube in Big Data Era,10.1109/IGARSS39084.2020.9324632
1252,4696,/document/8342906/,Research on big data integration based on Karma modeling,10.1109/ICSESS.2017.8342906
1253,4700,/document/8386527/,Impacts of public transportation fare reduction policy on urban public transport sharing rate based on big data analysis,10.1109/ICCCBDA.2018.8386527
1254,4705,/document/7890128/,Gateway-based access interface management in big data platform,10.23919/ICACT.2017.7890128
1255,4706,/document/9360973/,Research on How to Strengthen Ideological and Political Education in Colleges and Universities in the Era of Big Data,10.1109/MLBDBI51377.2020.00058
1256,4708,/document/6743306/,How we could realize big data value,10.1109/IMSNA.2013.6743306
1257,4711,/document/9373704/,Environmental Art Design Teaching Based on Big Data Analysis,10.1109/CIPAE51077.2020.00031
1258,4714,/document/10339431/,Design and Implementation of a Quality Big Data Analysis Platform for Multi-Structure Data Throughout the Entire Lifecycle of Integrated Engines,10.1109/MLCCIM60412.2023.00074
1259,4718,/document/8675907/,A Survey of Big Data Analytics for Smart Forestry,10.1109/ACCESS.2019.2907999
1260,4724,/document/8784484/,Construction of Elevator Inspection Quality Evaluation System Based on Big Data,10.1109/ICEIEC.2019.8784484
1261,4727,/document/7945539/,Mobile Big Data: The Fuel for Data-Driven Wireless,10.1109/JIOT.2017.2714189
1262,4732,/document/8669621/,Accurate Marking Method of Network Attacking Information Based on Big Data Analysis,10.1109/ICITBS.2019.00061
1263,4735,/document/8418103/,Parallel Primitives for Vendor-Agnostic Implementation of Big Data Mining Algorithms,10.1109/WAINA.2018.00118
1264,4741,/document/10539687/,Computer Network Intelligent Analysis Platform Based on Big Data,10.1109/EDPEE61724.2024.00069
1265,4744,/document/9006397/,Exploiting Anti-Monotonic Constraints in Mining Palindromic Motifs from Big Genomic Data,10.1109/BigData47090.2019.9006397
1266,4745,/document/7364130/,A novel initialization method for particle swarm optimization-based FCM in big biomedical data,10.1109/BigData.2015.7364130
1267,4747,/document/9516548/,Application of Artificial Intelligence in Computer Network Technology in big data era,10.1109/BDACS53596.2021.00063
1268,4749,/document/8770562/,Challenges of Big Data Implementation in a Public Hospital,10.1109/WOCC.2019.8770562
1269,4753,/document/7518878/,Efficient privacy preservation technique for healthcare records using big data,10.1109/ICICES.2016.7518878
1270,4756,/document/9196346/,Research on the Strategies of College Students’ Ideological and Political Education under the Internet Background,10.1109/ICBAIE49996.2020.00025
1271,4760,/document/7456696/,Analysis of multi-diseases using big data for improvement in healthcare,10.1109/UPCON.2015.7456696
1272,4765,/document/9368706/,Analysis and exploitation of Geospatial Big Data: State of art,10.1109/AICT50176.2020.9368706
1273,4773,/document/10045464/,Research on the Challenges and Countermeasures of Smart Hotel Management Based on Big Data Technology,10.1109/ICNISC57059.2022.00081
1274,4775,/document/7040944/,Big data dimensional analysis,10.1109/HPEC.2014.7040944
1275,4778,/document/9255729/,A Cooperative Spectrum Sensing Architecture and Algorithm for Cloud- and Big Data-based Cognitive Radio Networks,10.1109/CCECE47787.2020.9255729
1276,4780,/document/9760774/,Remote Disaster Recovery and Backup of Rehabilitation Medical Archives Information System Construction under the Background of Big Data,10.1109/ICSCDS53736.2022.9760774
1277,4784,/document/7840798/,A real-time autonomous highway accident detection model based on big data processing and computational intelligence,10.1109/BigData.2016.7840798
1278,4786,/document/8047151/,Research on the Change of Vietnam's Foreign-Trade Dependence Based on Big Data Analysis,10.1109/ICITBS.2016.50
1279,4788,/document/9389909/,Research on identification technology of encircled serial tags based on big data and semantic analysis,10.1109/ICBAIE52039.2021.9389909
1280,4795,/document/10421701/,Machine Learning Applications and the use of Big Data to Manage the Operation of SMEs,10.1109/ICCSAI59793.2023.10421701
1281,4799,/document/8690369/,The Research and Analysis of Big Data Application on Distribution Network,10.1109/IICSPI.2018.8690369
1282,4803,/document/7004472/,A standard for benchmarking big data systems,10.1109/BigData.2014.7004472
1283,4804,/document/9208446/,The Construction of Electric Power Big Data Analysis Platform Prospects in Smart Grid Application,10.1109/ICPSAsia48933.2020.9208446
1284,4810,/document/8965534/,Big Data Research Landscape: A Meta-Analysis and Literature Review from 2009 to 2018,10.1109/UBMYK48245.2019.8965534
1285,4813,/document/8920802/,Construction of Big Data Hyperchaotic Mixed Encryption Model for Mobile Network Privacy,10.1109/ICVRIS.2019.00031
1286,4816,/document/7473058/,"Big Data Validation and Quality Assurance -- Issuses, Challenges, and Needs",10.1109/SOSE.2016.63
1287,4817,/document/9599201/,Challenges of Big Data and Vehicle Data,10.1109/ACSOS-C52956.2021.00070
1288,4819,/document/10510836/,Mediating Characteristics of Adolescent Academic Achievement from Big Data Perspective: Exploration and Application of Data Analysis and Computation,10.1109/ECEI60433.2024.10510836
1289,4825,/document/8367643/,Big data analytics using association rules in eLearning,10.1109/ICBDA.2018.8367643
1290,4828,/document/9726998/,Research on the path of college students' self-education in the era of big data,10.1109/ICBAR55169.2021.00022
1291,4830,/document/8681030/,Big Data-Based Improved Data Acquisition and Storage System for Designing Industrial Data Platform,10.1109/ACCESS.2019.2909060
1292,4837,/document/8500063/,"Semantic Data Ingestion for Intelligent, Value-Driven Big Data Analytics",10.1109/Innovate-Data.2018.00008
1293,4840,/document/9150161/,Research on the Construction and Innovation of Lifelong Education System Under the Background of Big Data,10.1109/ICBDIE50010.2020.00014
1294,4844,/document/9821037/,Toward an API-Driven Infinite Cyber-Screen for Custom Real-Time Display of Big Data Streams,10.1109/SMARTCOMP55677.2022.00036
1295,4848,/document/9403024/,Research on Agricultural Products Intelligent Recommendation Based on E-commerce Big Data,10.1109/ICBDA51983.2021.9403024
1296,4855,/document/9482005/,Research on Integrated Data Engineering of Equipment Maintenance Support in the Big Data Era,10.1109/IMCEC51613.2021.9482005
1297,4860,/document/8594554/,An Integrated Methodology for Big Data Classification and Security for Improving Cloud Systems Data Mobility,10.1109/ACCESS.2018.2890099
1298,4864,/document/10082357/,Research and Design on Architecture for Big Data Platform in Power Grid Dispatching and Control System,10.1109/ITNEC56291.2023.10082357
1299,4874,/document/7508134/,Big Data representation for grade analysis through Hadoop framework,10.1109/CONFLUENCE.2016.7508134
1300,4876,/document/8627030/,Big Data implementation for Inventory warehouse systems,10.1109/INAPR.2018.8627030
1301,4883,/document/9422001/,Research on Smart Home Care Model Under the Background of Big Data,10.1109/ITCA52113.2020.00120
1302,4886,/document/7193110/,A review on Big Data and its security,10.1109/ICIIECS.2015.7193110
1303,4890,/document/8669651/,Big Data Analysis of E-Commerce Based on the Internet of Things,10.1109/ICITBS.2019.00091
1304,4892,/document/8456130/,Towards Dynamic and Optimal Big Data Placement,10.1109/TrustCom/BigDataSE.2018.00262
1305,4894,/document/9533145/,Application of big data analysis in physical health monitoring of Chinese students,10.1109/TCS52929.2021.00066
1306,4898,/document/9453048/,Network information inheritance of traditional and migrant craftsmanship based on the background of big data,10.1109/ICOEI51242.2021.9453048
1307,4901,/document/9914404/,Towards Exploring the Engineering Education Certification on Data Science and Big data Technology Specialty: A Case Study of Suzhou University in China,10.1109/DSA56465.2022.00082
1308,4908,/document/9693843/,"The Value, Foundation and Direction of Marketing Innovation Research in the Era of Big Data",10.1109/ICDSBA53075.2021.00089
1309,4910,/document/10053143/,Analysis of the clinical effect of the treatment and rehabilitation of autistic children under the background of big data,10.1109/3CBIT57391.2022.00055
